Chain,DeFi Application,Transaction Hash
ETH,WBTC,0xb2abc51a4b61feb03164ecd23664dab06287b3136315e0572c620bdd8d1b8afb
BSC,BiSwap,0x579e430e014fc1ee59db0b8b941d7b674c33aa00aa9ecbdf3c786b7e5eb62362
ETH,WBTC,0x6364fe784646b044665e36390a71c626b5d19aea672b269878e1680cd9c3c664
BSC,BabyDogeSwap,0xa751e1ec0da7e1e7df88b6872ecda385c59f0b71427565a1a28ec92e50c45011
BSC,Drip,0x748a2cf5b2d8f59641d8c96407a30917b80c39b29f91f21dafac859ad6f5781c
ETH,Uniswap V3,0x2725f1c7b99afdef06344098b405d0da5cde969447f78edd9ab15a7fd8fe3bc1
BSC,BiSwap,0xf82b8995c1df87c22a1eb9a8267913e11d470eb72c928076caf3fa8deae0366e
ETH,RenVM,0x8f6698007250d1110550d2569072857ab5ed3af125cb5f1ba2d7a73280a349f7
ETH,AAVE V2,0xb91755b597261af0db4e692f35a63c9b8e636973c4beb7082d9028729e04f0c6
BSC,BiSwap,0x1dd25c69ca5a5c19c81b4c3fc11d238e5e3ad62255ab96afcad5d1aafa358f87
ETH,ValueDefi,0xf41e4eb277b6028a92ee674d69183bee947f6821304f856f5c3b198ec25592de
BSC,Trava Finance,0x0b7d950de0e15c3325831c6a571f618a46929ce5bbab91b4d16728c96a7aa939
ETH,Uniswap V3,0xcc1dd7f075676724ccf33524f2fe98c391c344cc05fdb63059f67be4d0cf970d
ETH,AAVE V2,0x1b98423441c6f34dfd590f639aeb41350b7e71452b3e4cc113185da9af249de4
ETH,WOOFi,0x679657e8f15ca9e67be236ba3c8717c37655a6b7af1094b0e560168a353900c5
ETH,AAVE V2,0x0d5dfa7ed52cd8c1ee6c4c1ac04e38bb4e2f3def080dd9b9beccb3ca2b5f9097
ETH,Uniswap V3,0x4fdbb8ef7d246e66a395e506d499597ff9c4dcf1bebebc5e80d0b2812b1bde86
BSC,BabyDogeSwap,0xddd9fc2ba9a114c909458f1a237ef56ec8022c438e28bc63481ddd936d7e3a46
ETH,Hex,0x1e8f555d22ac185a15208d060315a990d2727e827c0d8e112a417a3e029478ce
BSC,Manarium,0x64bde6cdb2be62a9d02ceaae95624ef79e033445a4a6ba2190be588cf548d10c
BSC,BiSwap,0x207aa5d45252210b0c5652c8b9c97624a6d16e577b4ddd084058cee98b5d300b
ETH,WBTC,0x1774a49ce7cb428faad68ab8ca81c4c9c2ef50c8e180478ed3f54ef023376e03
BSC,BabyDogeSwap,0x530da93ff2ea286486b80ab293ffe9a7734ffaec9a1bf5f534a5faca467ead7c
ETH,Enzyme Finance,0x74fc0968ba874d40c8d950f70a509a40d92da9000d95e52a28be8b9dcf6fc36f
ETH,Sifchain,0x26f9c378dcb61248ece233cdbd1874423084b1b5d6e39f6422a6abcd9e36898b
ETH,Uniswap V3,0xff6666b8e0375ac0ab98a3ed1a143918b66f9b45503b405113c5a665acbe7c0f
BSC,Drip,0x37c8279f841f033edfee43152ea20dc331df3928bb30797a32f0b6240ae3079e
ETH,Loopring,0x5f5aa822d6b7ea24b0c45269e1c98769da5fd2a659b3f94849cc48ebba131406
ETH,AAVE V2,0xe282b94b030aaa567757f9bf4554413eb2e05d5fd6b7ba11a59195561dd48489
ETH,ShibaSwap,0x5649864a8959268f8a3ff17aea528e29200ba5f1f15fa5d10c7d47ef3466bc1d
ETH,Hex,0xf6a0e7864adbed47ceebb213ddb46205e15343b451c179fa87353aa069551b6a
ETH,Uniswap V3,0x0a97c036517c48d408c89583aad55b1a88a9876726d1d0c4d5256c9353018d0d
ETH,Stargate,0xae41bd26b975c3ce7f73d7fca132b66dfae9aa445326364c24d7725343a4310e
ETH,AAVE V2,0x3c4cad39f52eb9ef29e4a07f827379427817a4bcb91e7feff82a2895b19afc36
ETH,SuperFarm,0x4bc311d802a121665b4e3a437cf58fe4a6b18e81c025a701e820dc94ee631d83
ETH,Gearbox,0x315dccbd4b5555ca2e94d1f08ac57f9f4028b21047f4977c5be336b184d31994
ETH,Synthetix,0x4f0caa70d04e6ba8a7cc87699a3d1944e6fd8b7a4329138e03fea84b50291616
ETH,AAVE V2,0x2cffd83eb43f7abbfd67fa95211ffe4f6522195260a16133ec4e25b612fafa26
BSC,Bitgert,0x4cd270e1357ac36834b5897edb022d8c66af9e40e4e182c811682c98c9961365
ETH,ShapeShift,0xa96448a195dfd1a4dc869bb66d86b2cb7e7937c47444f78cc4e604f368ac7c5a
ETH,API3,0xd45c2cbefbc74a165ecbb7aa2e37a3ce6a947f22c304095a6c1dcb497d1ad680
ETH,API3,0x4d25eb0398727dcd838edc062e6d1c164d30f4367462f9dc37308630e7b8a87a
BSC,Thena,0x14d485204d08eab3cd19b3a195cd594375ea338e6fb3bd96988d50524053f8ad
BSC,BabyDogeSwap,0xa58d7d0faf7fa678ff266b76d8c8209703a820a86401d825969034b07e4225db
ETH,WBTC,0x9889b792e107cbc8bb903b2f1d83cced76bdcf7442d3118191d3b9909e69b2cd
BSC,Bitgert,0x2f7f875fdf2b43d2307e3cfae55835a9cfc9658521b58773a01185e877bf1577
ETH,Uniswap V3,0x9a95904c1b998b21b9fd1b77bdc98ce582137a3a99d247cbac5579a783207e79
ETH,Hex,0xeba26a1a7b0a591c1c5341baa52452303250cbcf4a24d732a242e6001be1f0a7
ETH,WBTC,0xd0371a8e50e4d3505f7f184d619d1f04901899d67be92ad069cc85e3fa9b37d2
ETH,Synthetix,0x0a78942b98f0542b953f19e9d8368a3e554ce08b93d0b81934ac25fc0ce516e5
ETH,ShapeShift,0x70102852df09971019fc2acb09d8d7a90733c3bceec0501877adc59c1791e2c9
ETH,Uniswap V3,0x7794f2a6a492d3ad5f95c993ecc28f5b6a5acaeee76e5f3a525e4bd20b07f5c4
ETH,RenVM,0x80f2b536eacce3e25b9c04d922d4bb3d2f65c0a73572488259bf210f2514fa12
ETH,Gnosis Protocol v1,0x95ec15baa86b06add3ff8d1c9d64c5e36c8a7b701456a20e9d4f81a72336bfef
ETH,WBTC,0x4b4a2abb9bc7081507540e8734a8b2a86ba12fd67c9f67635a63ed89e9460a8b
ETH,Coinbase Wrapped Staked ETH,0xd0c56102d712196389aa3c56edf46d0fdbe39f49f2d3e40e927227b7bb4ea98f
ETH,Synthetix,0xa075596bc3dbbd3656aded22642fd1aa2427a5d0a59945c3da52d516652f660b
ETH,Merit Circle,0x4d7f1f3a40a73ae29da5a6627e72c99199d51373fc0fa6a36e12d12c84ff0e7f
ETH,RenVM,0x19a80d0eb20a41db51cbf5be0449de52c552e51eecd5bd55276eb44181a192f5
ETH,LooksRare,0xd60f2de658b1f81ee7b9a4f63c18b78b7e94153293518f534dffa7cf3e595910
ETH,WBTC,0x033e6034d9ea42b8635d7d9a7041c69eb558b01f537cbc975e67afe456842aed
ETH,WBTC,0xbb843df97f63e968deb44abccf28b93b757e7f621efb2baa4deae8c8d4d03513
ETH,Uniswap V3,0x67314c266a212a0e6c968cbb01228b5ab3493d29ee5f1bf3b024d5ae99af78a3
ETH,GETH,0x995eb0aa887f8504243d887470012ace3132092112be262608bc3b77f7cf2b2c
ETH,KyberSwap,0x770c7685d829ef9bed28feb8ce1d9b78131bf10b8f5b0d22b843626fc7a8a58d
ETH,Uniswap V3,0x3fecab0ff38869528fd6b8b773f245f8baa4b544d0c6708ade6c32d3b805fd56
ETH,AAVE V2,0x8e05f08a55528fd0bcbf9cf835908674cb0afe99c0dab5362f868793dd41a5c3
BSC,BabyDogeSwap,0x1ae222a3aae0bf6f84452de597de86eef178e844e964587181df19770b061447
ETH,ShibaSwap,0xb7a02a05c81299f8561a87c4625e1987a8a4f1d0bb75bf34d4cc1927890aefc7
ETH,KyberSwap,0xeb35c38ee94a17dba7d5fd87c7e5f3c1826df9eb07c5b482ab6c44c5eaf5a36a
ETH,Uniswap V3,0xa5bc5cbc06308e2a54128711c2510ac5bd0b9e23e82dfedfdb6f0f3ea2288a85
ETH,Uniswap V3,0x707950499b9958edd2a7f9a3348cce5e46569c4954f62fec9a393a57a668b196
ETH,Chain,0x3c6e9ecc3c5985d4193da8d88e3e16cb3639a26f7f8e895e57c427a3f3fe31ca
BSC,BabyDogeSwap,0x137f1f5a1251c7e319158e95ee19fc2062b53ed45eef202805badefc59feb821
ETH,ShibaSwap,0xcf56a6b0a624391a59989f06f8fc2ccd8a90d02359660cd7b0831dc227b89516
ETH,Uniswap V3,0x74e6b1ae80e95136c9c06f2a7a5048140f5a3889a449d700f52b662873854a43
ETH,ShibaSwap,0x1597f3576287867c42f4074f81b1422986eb1ce08388c576fe9858c3e9a27db2
ETH,Across,0x7cdbb91fb164c08cb032aa36fd8a100ee6607e1258d389de50301cac477af576
ETH,Hex,0xa8df435a65e3b91225be70bc24955fa32ddf8057f8e5dbfe2d58b56f08e46194
ETH,API3,0x9f79893f431e13eb9f1f43f1b34fa1b8d1ee3b3fe4a4d6dd1058d432c28e1ddf
ETH,WBTC,0x806b09e1768235a1d05ad55a36d823544122441366c5b5802cc6c70eee8a684b
ETH,Yam Finance,0x2e08a28cf2f26ba4af212fc71a8e0ec0f335381aafc06e5106f90f146edfb42a
ETH,Liquity,0xc3064342a70f98833534a566ae64acacc926b6aafb63c8fe7caef91e25832f5a
BSC,BiSwap,0xbe4695a017be0457727950a74d329ceef37a149db8c98e57a83fae7d6092ae19
ETH,Liquity,0x50b1656dc7daa89c7a992f2e48b90ca9c91f00a5c17637b5901c8be2d11e6543
ETH,Hex,0x1c80801af0c76d4be3af87f142a88367064fa4637ea3bf43a0bcc6a90eef745b
ETH,AAVE V2,0x697e78491ff225d69f094321d69d9e22fa94f9ca5aed897dfa0c348b3c9cf0f0
ETH,AAVE V2,0x027db225b0b7545d3e7c77745b19d291e7cd3a270a2688269a378a51bd184300
ETH,WOOFi,0xc5c47b91869184d0026ccc88cbbf88c01bcee93f99b42a5d65c2c5d9b36888ef
ETH,Coinbase Wrapped Staked ETH,0xd5cf3bfe664f0d667bbf7f61bacc7c9d4f97e55e43ccd4a065494bd2088e8f6a
ETH,KyberSwap,0x64fd49b66bbb110822984043904889a65e35fdcb159538bbc3463f71c4e74262
ETH,Synthetix,0x01ce68709d80c827bf7094ecd9955b26de5d596c8c1856f4772271fd4a89a1fe
ETH,Loopring,0xffd3bdd56eba17459840d912095a3a216b4e2e2ed35ce4143a9869d8c8b107d6
ETH,Alchemix,0xa2608ae61b12814402257e1d83a998dd48173ce1dcff6d6976044eb2083c34c4
ETH,Alchemix,0x55e8a27d887cac90430b64b7ae2925d39e9b77f70c30b6b707529a4e0f0a0da8
ETH,Hex,0xb1978009123654b64b7e94678754840baeaa561767822ab48f2f20dca94c9584
ETH,AAVE V2,0x6c1d2696d54cfea2c949a639ca12ef528960bb3d22d17b3d11151b0ad355f359
ETH,TreasureDAO,0x509cc8a995ec708ba4297c4f66243fc03a35f71c5b69c67fc8e8cc44a451af31
BSC,Bitgert,0xd49d0c248304940c93ff38872076c8c6ea1392cd008be0b5eee90a2b97cf33e9
ETH,WOOFi,0x85a19da88833aa404401120c0ab82ba7921e17e0e1337ec7e9ad36c7343006fe
ETH,ZigZag,0xb5d5ded61baf440a7224417b0cb105b68094d14910ee3a49acd737eafb10d261
ETH,Uniswap V3,0x1fac28865524d8cbc73895d4b1b8794824211713b95bd5024f90d2e5290f17c4
ETH,ShibaSwap,0xbd353241beba0bd133c66e44f8f78ac1fb167984b0768efdce54ce56b07de8b7
ETH,Chain,0x88fe8a48291a99a51ffcdced2df6610d1495a7484335a785ccca987f1fb77340
ETH,ShibaSwap,0x00b671f363f770a6609fd9be75938868eb45ce11ac9cc7296e25040390f83fce
BSC,Bitgert,0x7c9536c0b6cf9a3e6e4cebabc5ea8d34a50f8fa9448ed85884f158a910782206
ETH,Uniswap V3,0xa303713887c8c8e360b793ace994fea7dea02d9be6652143925efc227b901db7
BSC,BabyDogeSwap,0x7f6f08e30b8efff9127587038e77a86107ea2d8ae7a1194763a85527ad858d1d
ETH,Stargate,0x6680b44fc6f8534c16a6976695045603a87377a2820b0a656693dc1c58317c24
ETH,Uniswap V3,0xa1e4353b4b7ea54f79ba0ce432c87b88afa2cccb1a0189eb3ac5ee384db5b6dd
ETH,Erasure,0x6ac9e716021de78ce1ad639c51aeb184f3443208a752e2a40521f58042693c2d
ETH,AAVE V2,0xc9a7d6598ab983ab95431f1dcf5e70d38f1fffd4d6d99fa2bc7efeb1f89bcd20
BSC,TaiChi,0xe99ea41261eda263fb9b5b906f4fe56b34fd057acbc363accf1d1d76d53fac15
BSC,BabyDogeSwap,0x884dc365c71cb4215281aa5c3203680f27eb57de0f6e1c97cefb4deb0807b5db
BSC,Elephant Money,0xa9640dcf96ed7e2d85f0e3ba74c7e43090e8722334e734df47025a75aec0a2ab
BSC,Drip,0x5667fa5087867add0d0d6752ce81e41a41d9ea86e48c7865483aecccf747832e
ETH,WBTC,0x46614ffd108fb5a6e4a013884d85e0341c06066e9ffee5c0f6583dc9d99f27fd
ETH,Stargate,0x70f499016a98f309e18324c23ce12e0884667cc2a15d0be28ba2dbc2462f0f40
BSC,BiSwap,0xb7d3e80f5c408d33c1efb1f91b7b4c4d0d23da9299c66bee7e4a844998514ee9
BSC,Magpie,0xf7062cc3671c884aea74073868abcbdbdc715157c92381655137b7966d393234
BSC,BabyDogeSwap,0x765e7bd073178a09824b26820cea48ef524e7b5a182c82ca170146f17de0e2b3
ETH,ShibaSwap,0x6f5aaf143ccde9e0e5dfc80201b5130a50ee631e6421631c6a30dcf5982aaeac
BSC,BabyDogeSwap,0x6da0680b3270437d306e3a405050902d0628477b78fd80c4efe1c7706e23064f
ETH,Perpetual Protocol,0xe524bdedbf4337385787c0d2cef47e70112fdf17c21f997298264d84c837ecd1
ETH,Alchemix,0xd021f8a60dcb89d2f6d67425a719c3c63325715601f5b8d6a8719482d853ac98
BSC,BiSwap,0x8814d74be0e3c8ad480232be88a2457026acf5e829454db3e20e4bb6760de1d8
ETH,Uniswap V3,0xf5987b78d3a2deec4dd76c0f36fed8ffd77eb8467b8c46aaf78b0a1776b96680
ETH,Ankr,0x183da6df0d41638edd43a289813497b1a5f5594846647b0ba771e1151366c63d
ETH,Pendle,0x45da150bb0f6b2ae0ba97730a2e6c85c81ee03c7ed7847a47e73cb91911167cf
BSC,BabyDogeSwap,0x96dcf051d474b8b4e89026a72259b512b25f12649038177230a1541809f46254
ETH,AAVE V2,0xc898554d0b356d10c9e528fb7aba9aa693a73558b54e9c797dd2707e763315e9
ETH,Rocket Pool,0xda15e6ac56b7612282490667f81bec751db0c28fd42aae3743d51a43616ccf95
ETH,WOOFi,0x3b38ffcddddacb2707ec84b29bb17128ce52b15cec528d43e935bf532b21d352
BSC,BiSwap,0x76fff2409c5f0d3737beb72c39aaae5cb068afcbbf0700dd325c38f992721404
ETH,Erasure,0x6f461a976e802af0e4f6540f9993e51d4e62c50b0543105662d7d84d5faa76db
ETH,CREAM Finance,0x6dea1f9e2c5ca07c427927e00b08bf4f8733ad3d3a47ee0148ae3f01cd316085
BSC,BabyDogeSwap,0xad592100ef3f85bb1393af71a0684f2470fa2e42e9a3230142ae62833fe443f5
ETH,KyberSwap,0x1b87cd64d7e454e3f1e7be2c364deca6708ebd4e52b3114ed0a5071f6519d0a9
ETH,Polkastarter,0xe68a10b419335f2f30ffbe161082b1906743ce048cc9148848eeb18b301fbbef
ETH,KyberSwap,0x7928f5393b0b09132aac519db4de21715425388081cc4af8eb068fdee823c4f9
BSC,AstroSwap,0x74f21f2965424b1a90a6a17ad857292decedaabc1ba2882b365c927c9a1ca36a
ETH,GETH,0x53c87ebaf836e67a753ff5a2a7b04b7d2bac5ff6d84d487dd5f833bae3e68bce
BSC,BabyDogeSwap,0x81dc96f5704016fef7620998ff8051b505ac66625d1dce3982c065ff337db589
ETH,Stargate,0x8f83c912f5bc091b693d13174ea984c268f6784450106782e9027e4d6dee4d17
ETH,Yearn Finance,0x811f6c18fd075b61fa35e4456dccb77edebdf463110dcffad026b49181f48d27
BSC,Drip,0x3d1c8f5a879833da5dbcb4268fa396ee1f6f1d206df620fac15c02f5beabaf92
ETH,X7 Finance,0x5fdac51546dc508a33c283ccd004a392f6036ffc35455d7b84812621df4d2a01
BSC,BabyDogeSwap,0x5e0bdf76e5e795068d43913d0a6f6d4b53eaff2c952db0b3e8e88dd79210bab5
ETH,Orbit Bridge,0xb9444e74490da0f786f677ac552836781e57c8308209411ad7466320d3657971
ETH,Merit Circle,0xf662e1808649f298d5b9adf1a12fca2e1f9580d10d50adb0e935bdfd759daee3
ETH,WBTC,0xb72a7d04a370ad325d30b8d519c270db57ecb7462837d646014746e6b074a26e
ETH,Flexa,0x7dc87578fdb5f43108b2acf70bf47065ef009ccefeb17e2e678341e5959b2c6a
ETH,Uniswap V3,0x2e8aac5c7b77ed5c6c1bac71a495e6392a71ba1218dd9dff0b4bfcf05e73361f
ETH,ShibaSwap,0xb11a8984753622cc36f50e6af206938bdc6a2d29836e3c7111a6c9e51efc4763
ETH,YFII,0xec1fbf3cd68b858a8d5fcb42a47b5d48f6d3be6d17939a26f8a107bb5854ec1e
ETH,Rocket Pool,0x710d470bf09397043597c8c772525ba9e59855d2a8493983640dd3bda3ad309b
ETH,Uniswap V3,0xadd9d2dcde3e3b352f90d73d732f3ea3e97d3f393cb7a30bdbb585993c8bc2e5
ETH,ShibaSwap,0xb51ed28ddd8b9b67f85b3bc893be64818288c663870ba03131ed2660bec16bd7
BSC,Farm Hero,0x7797f8dd635128e0da92173504278772ebed3b47f2a54e3911228170884a392d
ETH,AAVE V2,0xf6ec380cd35d6f4f51d174bb39037c009edfc27d09c9dbdd99ad3860157f40f8
BSC,BabyDogeSwap,0x99255fa98ec62704aff83bd1c38efc8600cfd0f20c0eadebb27e20d1655b4080
ETH,AAVE V2,0xf55175d8906b02b11aba4967f4160017de3b2b76ae0b4d727c49a300e9850812
ETH,Synthetix,0x25ae429a60f67a28229330c3d3668d3e61c3406afa4fe30afc10efb8df372bb6
ETH,Synthetix,0x2754a8c9c4be017909f9df18338a2097815b1bc1bb15b808f0238bf29a0666b4
BSC,Drip,0x2d9e4d4d3f983a077fb4202f3b828f05356af3d0a6699b74f3cce76f741f3511
ETH,API3,0x7bc79e9eff6d16e48b2c27bc192571375c4b400b8503380a36756f36cf635e10
ETH,Rocket Pool,0x5553b654cdb2b1184b8813d2d0c5d77ccb8d090db2e1c5c2241933acab94a9a5
ETH,Compound V3,0x075f2773607f0724c4122ca6d26fe5c49a37799ce1eefee26b7e45f5b31f7345
ETH,Aura,0xbbae3ab3c861cd3b036d9fec552e9ae052789502e5bff9e0541f6af826007a34
BSC,BiSwap,0x20b75cd860aab1c1a788da73b0d5bbf0cedb1196b51d7612259425c5ab530d1b
BSC,BiSwap,0x87a1a807c321f73b6cb323e3c7a23b4533d89d28d028e57e339c7cef1932e3a6
ETH,Hex,0xc2ae88059533694c072aed7288a34514e4966865be466f810018a4d5c0483dd5
BSC,BabyDogeSwap,0x7d4b152bd165d41f286e7a685f613a7392cee61215954141e5ad6f005d14f97e
ETH,Ankr,0x7ecf67fdcc6228c181eaf3f44d7e34816e81b06ed9c36b4f4957b3be041869f1
BSC,BiSwap,0x9507ee0e2ac2351ca0529ece52e3812a6f7da5312dc59e38535cbc004879dbd8
ETH,Compound V3,0x34baf63196f9f380ee0d025c825d0f30c5933667dea32b6764ecae62d7a5329d
ETH,AAVE V2,0xf01e4b1d23b8fb944206857a930a84beb63125e712c0a6927ff4a162169f1574
ETH,Synthetix,0x41e4f58882f30ecfb3f85be271ef224eed4e0099e680c84f1c633910f07c0c23
BSC,BiSwap,0x0341a73626f3b15736223d6e83635fe57d3af9b6213d8759d4d230193248efec
BSC,Bitgert,0x995e9d3701443a72fbbcfe94bc3db5f8aca5acc61f8996fa72da51f4bda53cc1
ETH,Stargate,0x426d01d0d8ecbea04b42894c1fb060318959f3ff192ee78f921e365ae6175aa3
BSC,BiSwap,0xf363327d5679ea0a51e668af59c2760e9c9e5087ddd818f914d4bed33f1326fb
ETH,UniFi,0x530eb6a599df23344410f2eec04c44f9960b88b7df43e265386205b54d264ed3
BSC,Elephant Money,0xa9c809092766e16bf2abab7a3882ed4961fd424aa19d8f7c8e5f21d9dbbe9459
ETH,KyberSwap,0x23f91dd44eafe811d9954cf96e313971e28eb9aae83a420544b71f1fe089a668
ETH,Gnosis Protocol v1,0xb5ce3208f153bdadcc7a577a6d8024a30fe7829f6f4cd8ebad758a00f6cd80a9
BSC,BabyDogeSwap,0x396e8a095794d2605f2fa92772f0fa6fd740d7afe00e674262dc51bde6e67cfb
ETH,Uniswap V3,0xf19fdb36870463d1055f77174289c1776da82eb6dc21e6a6fd6c4b941c5cf871
ETH,Voyager,0xf3296edb37123297b9d5426ac208a02a21d074a1cabc49f8a470a422e536e9a9
ETH,Uniswap V3,0x8f23b59f873beee72bb2214497929fbc20902c1f1b9e5f5dc8ff496c8562373b
ETH,WBTC,0x05cd74e3df1bd9e087e44351e042d88fefe4548e616536ffa8712ba2d8de50f1
BSC,BabyDogeSwap,0x23364029e2ba3a44ad6c6be992fccf7a69f2c16f56279fba7121b5de858e5832
ETH,LooksRare,0x1dcb45230736fd986437e893e4a5212e7458e66a764ca3d9f708a74f20589eb7
ETH,UniFi,0x4204596339fffe01446df785ff93901dfabee2539938f4ff59fb199b3672a433
ETH,Synthetix,0x75f2c77c205bf7066f07ce4648a85bae7a74ac1365b4e5db09c47a4187be14a2
BSC,BabyDogeSwap,0x951aa712cbc481ec448498e8e8ed565797879485b34cd60dfe7a8e182f623189
ETH,Perpetual Protocol,0x11d19c1140a3d9da3f329f9571595cdf2c5e6ce57fd29d521cf1dc60de1337c0
BSC,Bitgert,0x00383c7938f3f400bd3a2ec82209734422610fe74bf94d8de7e23c2b6422f64e
ETH,Synthetix,0x0a9ccbdea8622b4a7f5607af4ef439d506345a818f8ed4b7404e307a7b435039
ETH,Ankr,0xc9fd117ee42a1976a15428d257b08ee5625582ff044e53f4cb0fb7827fda2dc1
ETH,UniFi,0x2969a284ddfa6544339d651e3f2d68ca09f0d0f6bb6d43131907c51ef37f7497
BSC,BiSwap,0x1683cd0c02527aa3cb6f7bc0bc2827a9a634dfa8938f135c1a21a740ccdb678d
ETH,Hex,0xd053917cc4c0856ebf8001155a2d97599080fb5ad6a564cda67a1d3b5dc0156a
BSC,Drip,0xd584ce852008aa95342ce334bf23ff29f7c650adecee8f0a8761aed504072091
ETH,ShibaSwap,0x2ed9e4b08576c81515cc4457fd7eeb03dbbde091337e9a67039dfc71958540ab
ETH,Uniswap V3,0xc5cd2f1c1b232c5d70b67b704b786efdcd299eae7c9c51157f907211d7ecef7b
ETH,Hex,0x85a7c434190b7640067222714c16a02dc1be866f9f37ffd870b7783326811919
BSC,Drip,0xb4ea57d3d822d8e1996a2fc818a378b34faa9d3ca2b1ba47e9c781508bda65e6
ETH,Uniswap V3,0x6dae285deb3a1c51fd99dc7f72e3504285afee35ff8d84b06e24ea29ff6901e0
ETH,Across,0x5b0a7a82c2a6e7e754cb747a1802ab48bcafaa1113142852cb4b8d1e04921f8b
BSC,BabyDogeSwap,0x853cd2608f51c98f79e0dbef61f4aa3a0ac41484e1cd840ea39045605367512d
BSC,TiFi,0x71bddfeca522909f37192d5bb85b05f122f639387bf4b5acc8008ecb44377cdf
ETH,Liquity,0x52ef56077c3e9239cd1af46de2208d6777612278a9866505e1b43bf5276af768
ETH,KyberSwap,0x1461390ad50b8a36e8ffd2a3224dff8a96745db021bf026c345f7180ec771184
ETH,Coinbase Wrapped Staked ETH,0x398c76ee5200a439a0ad904ca2c86804015df339dec945e9aa1ea6b2834dd65c
BSC,BabyDogeSwap,0x3a961ebffc4ae7c308e064bf90605a3714feaf363c3b848cb51db294cfdf624e
ETH,RenVM,0x547bd83d9de9a1309d5dae43b1f34279b5ec224ab94afd3cc04cd35173f7d726
ETH,UniFi,0x5b38d35a204c11548e363d810a0993018186e170782d3f4cdd472b268cf94382
ETH,ZKSwap,0x3a17f9b614646f39bc2f92e7dd6b1f49bb4a5c92fde00bc019a9657dce6eea50
BSC,BiSwap,0x903e20434417a74d65f2eefa8c8f4c71eb779ce7b3e1c80f1e6f7f6db491d7c5
ETH,WBTC,0xd01d496e56e3149aaa1284158cd3a0fa6e21bfd5cd69970f89313e1a139c9362
ETH,Ramp,0x9fb784cb62d959b28bd5d3c30a92d7867e4bfe8cdf2b4d102ed1ee8578f4e212
ETH,Loopring,0xf7b6d6143952f55566fd3b9a308d3d4e1cfed02f601413d547295592b50f9c47
ETH,AAVE V2,0x81e8a49c00cd07147ab1acb505b9fb6c3867b3f18db97b13674f7237d405b8f4
BSC,BiSwap,0xd5384744944461c611ea4349bd1dab483d4ad6efb596e660d34e41b7c46d0f10
BSC,BabyDogeSwap,0xc74bb0d45b0596517d03a8e957bbc8025ca10c10acac6acf5569b9450d4ea336
BSC,Drip,0x332a39ffa74b803d98bd7e1b8268d22056b8143bdbfc17c40dbc3fee013226d7
BSC,BiSwap,0x4d0092cdd67c7671576e6da43be814dec67c661f0957f116a36a08c56412faef
ETH,RenVM,0x0b5633f33326f3d9f17cdbaec49b162d41efb670c2849f698b6bff6d067ce604
ETH,AAVE V2,0x5faa832817e0b3ef97155579cfe905ea60491b42f9c35956bf023846103a1a10
ETH,CREAM Finance,0x36ebe3c14109986fea7016286d4256d8d8758696d1882c4535a58e1e08caacf3
BSC,Position Exchange,0xeb6459b0ed8ce113eae5812cccba798eb60bff6e608d4ef982ee14ed02627822
BSC,BabyDogeSwap,0x395ac9985dee8c69d9a8561852afe63a17f8593937a96b6f5ac4040902e9ffe0
BSC,BiSwap,0x7e3307f7f2b40d392fbda8bf654867d90a5f211978fea4a56a7588bd31cd6554
ETH,Voyager,0x2b215ba7c21de5036bb892ae56d661e6017bcfb31cf3aabff230a902f6b2f14e
ETH,Uniswap V3,0x3479befef8fb9fcbe384d97bde7618657dfc8c1244f4851db212f52df06c832e
ETH,Compound V3,0x9a090850eea055050456b415746232b3d89ee11256d045b91fa3b52ff4f82ca3
ETH,AAVE V2,0xab24cf8b3348b84e2968af2ff88fbd3a5f5fb043653744908d7c2be6856dcdd3
ETH,ShibaSwap,0x4db21bbc5627d2ee100d64ce61491b0b5eb49ef33c59fb6645789e34f9f629e4
ETH,UniFi,0x848fd959d532726234626b05005c89922875d57513869f4c9ccd3d7e2352f2b6
ETH,Compound V3,0x869f80d28726a69374508dbfd2e542dbd89a6f5d9274bd10577779e762dafb03
ETH,ShibaSwap,0xb58de7f80e6fd71ea155b689f23a13e0ad18b90e01db8cc995eea748d8904034
BSC,BabyDogeSwap,0xbb2564d793e3dfffbcd05642e8debad2eb9800c40002070745dd1205e44a5995
ETH,Ankr,0x6d132599c023889a8a9a515761f9785652ef72df3c1c1f26063393d53a5a28fa
ETH,Ankr,0x665946111ad8bd6ffbd12c7be893a8a57c26e9cd4726f90969a130c88d06643b
ETH,WBTC,0x8f6ea30db8fe6aff7f06db6160f7aee24ce1fcfd9baf1175b022d871ca646a60
BSC,BiSwap,0x47f621a9901b16904aa82db633111e8da14a469267eb0ac7cf81c4354716a4d5
ETH,Erasure,0x49a50f124364b919ac2b1b300c48191b220d1ce2b36e03c9ec44016fe721b464
ETH,WBTC,0x4ecc2c3df9523b03c86d7229128caade355562e65a14e2907402e137ae9bc52b
ETH,UniFi,0xed47eb5d98037e0264a84ea5f6c5938ce7bdb942ebf4bd07f707f940bae88bf9
ETH,Umbrella Network,0x8ac6c3974e674193fc4cb0eb5b08781d9dad90807cfdf1c5fd2fe24dda7d2dcc
ETH,Hashflow,0x489efa5430ce4f6d16f55445fe4351062ad6d46d28ccf6b339c553322f5d21be
ETH,Uniswap V3,0x72811984e0741cc7d55e3944412d7c6ea07064256b6ee8bdc1d1357fbb1ffdcf
